a397d4f940	11de3	জব্দ করার কোনো দরকার
a397d64918	12702	প্রসঙ্গে সমকালীন
a397e8912f	57d54	তাতে সমর্থন দিয়েছিলেন
a39845ed19	c7a89	মতো নেতারাও
a398ef2a35	f1ff2	কয়লা ব্যবহার নিয়ে আলোচনা
a3993fd8a9	c6848	মধুর উপকারিতা
a39985b943	dfefa	প্রধান ব্যাখ্যাকর্তা
a3999beec3	8143b	গলা ও মুখমণ্ডলে
a39a55653b	32b3e	বাইরের মানুষেরা
a39aa48e3b	d8c80	কচুরি, হালুয়া
a39ac36551	baa02	এক বলে ছক্কা হাঁকাতে পারো
a39bb1a09f	37e17	হৃদয়সুরভি হাওয়া
a39c1f53ca	80e98	ঢাকা-বরিশাল নৌরুটে
a39c52febc	cc18a	নিজের পারিবারিক
a39d7d5975	d1b12	চাঁদপুর শহরের
a39da5791f	cfc65	পাশ হলে কি
a39dbe8cd0	870e3	কিন্তু সেই বাস্তবতা ভুলে
a39dd4b754	f2097	আমরা লিওনেল মেসি
a39de62550	b8ed8	আমি ভুল সময়ে জন্মেছিলাম
a39e4ce956	d2faf	এদের অনুসারী রয়েছে
a39ec40169	75626	রেডিও রাশিয়া
a39eeebf64	5dd61	এরপর ভুল চিকিৎসার
a39f3ca7c8	c749e	কেন্দ্রের প্রিজাইডিং কর্মকর্তা
a3a03e21b6	e9589	অফিসের সামনে
a3a04d5b51	554fe	শুল্ক প্রদান করে
a3a1043fa0	976b1	তবে বেলা বাড়ার সাথে সাথে
a3a12051ab	809cd	এ কারণে চাঁদপুরের সঙ্গে
a3a1644e04	6fb36	কলা গাছ
a3a189b550	d2294	দক্ষিণ কান্নাড়া
a3a28c4d9c	4164f	প্রান্তিক চাষীরা
a3a2a3bfad	eb179	তারই তেতলার
a3a2f66d6c	2c9c5	রাশিয়ার পররাষ্ট্রমন্ত্রী সের্গেই ল্যাভরভ
a3a31292a6	28dfc	পুলিশের পক্ষ থেকে বলা হয়েছে
a3a3362176	7b900	এইবারের নির্বাচনের পটভূমিটাও
a3a3d6a53e	0633a	মেহেরাবের খোঁজ করতে
a3a571ec7c	b5fdc	এরকম অভিযোগ
a3a5e01160	39293	কিছু কিছু শাখা-প্রশাখা
a3a63cb584	948d3	সংবিধানের অবিচ্ছেদ্য অংশ
a3a6c641bd	0c39f	প্লাটফর্মে বসে আছে
a3a73ef213	4f450	নারীরা পুরুষের পাশাপাশি
a3a76b827c	aab0f	কনিষ্ঠ পুত্র
a3a76fd629	91230	একই ক্রেতা একই বাজারের
a3a78cd247	2bd99	নুরজাহান
a3a78e032f	698a4	সিটি করপোরেশনের
a3a7b01354	bdd05	এই প্রথম
a3a816ff47	f837a	করা হতে পারে
a3a83ae22d	4ea73	উভয়ের কাছ থেকেই
a3a880dd95	7ec1c	একখানা পা
a3a8dbcb23	bfac7	হামিশ রাদারফোর্ড
a3a8fc2fb0	c8f7f	পাস করানো
a3a8fd3cc6	73629	কোন রূপের বর্ণনা
a3a937516c	98b81	ঘটনায় বুধবার সকালে
a3a9436313	e00db	আদিলুর রহমান খান
a3a9b6bf7a	80539	বাসটি কিছুদূর যাওয়ার পর
a3a9e52441	5dec6	২০২ নম্বর কক্ষ থেকে
a3a9ee420b	3ec4d	বুধবার থেকে দেশটিতে
a3aa2dc4de	0bace	তিনটি গ্র্যান্ডমাস্টার প্রতিযোগিতায়
a3aa44f0a0	43b04	ভবন সংস্কার বা স্থানান্তরের খরচও
a3aaf47f32	24aed	শ্রমিকদের চাকরি হারানোর
a3ab69b66f	4f450	বিজ্ঞানীরা নিশ্চিত হয়েছেন
a3ab75b191	2bd99	এদের বিরুদ্ধে প্রশাসন
a3ad36221f	f2097	অতিরিক্ত পুলিশের
a3ad61f6fe	33aef	কখনো গুনাগার, পাপী
a3ae30ae26	33814	রেখে দিচ্ছি
a3ae34d054	3d17c	সৃষ্টি করলেন
a3ae421623	b7be9	উপলক্ষ্যে তৈরি
a3aeaa1846	18a52	উপযাচক হইয়াছিলাম
a3af011482	3faff	স্বদেশি আন্দোলনের
a3af356272	ac904	বিতর্ক হয়
a3af36b621	23b22	মুক্তিপ্রাপ্ত গোল্ডমেম্বার চলচ্চিত্রে
a3af48c4c5	91223	অনেকে লেকের জলে নেমেছে
a3b11f725b	f0f95	দুহাত বাড়িয়ে
a3b2ae28e0	cb842	বগুড়ায় হরতালের সময় সহিংসতা
a3b2d0b383	2840e	তাওহিদা ইসলাম
a3b2daf7cc	f837a	সবুজ শাক এবং গাজরের সঙ্গে
a3b2fb9b65	aab0f	সরকারি-বেসরকারি উদ্যোগে নির্মিত
a3b362abe4	b8bdd	কাছে থেকে দেখার ভিত্তিতে
a3b387170b	5e80b	পুরুবার পুত্র আয়ুর
a3b3d379fb	2ecf8	শোষক নেই
a3b43aae98	2840e	পাঁচ দিনের মাথায় এসে
a3b458ec78	09b32	রাসু খালুর
a3b4c3a705	98b81	বাংলাদেশে প্রতিবন্ধী শিশুদের
a3b4cf5216	870e3	শ্রীকান্ত
a3b54c1ac5	2c9c5	মানববন্ধন করেছেন
a3b5796499	536d9	রাজশাহী ও রংপুর বিভাগের
a3b5f11553	b00ba	সোফায় বসে একটা অচেনা লোক
a3b5fe2bb8	153c9	তার নিজের মধ্যেকার
a3b6038bd1	5b13f	তাহা এক্ষণে বলিতে পারি না
a3b6a735fd	24aed	পারিবারিক সহিংসতা
a3b6dc390d	e2ba2	এত লাভ সম্ভব নয়
a3b718519e	e6e48	স্থগিত করে দেশটি
a3b773fff5	491a5	ও না ঘুমোলে
a3b7a13e8b	9065c	অধ্যক্ষ স্যার একেবারে কাউকে
a3b7da1c7c	967fd	অনেকগুলো ক্যাচ ছাড়া
a3b8a1c751	948d3	ছোট ছোট টুকরা করে
a3b902614a	54e68	প্রিয় সহকর্মী ও সিনিয়রদের সহযোগিতায়
a3b91971e5	fb4cb	নৃত্যও চোখে পড়ে
a3b9a72ba0	0d9f1	একজন নেতা হিসেবে
a3b9b84cd4	25117	এরপর তিনি
a3ba45ce32	17dcd	বসবাস করেছে
a3babdb819	2556b	৮ হাজার সদস্যও ছিলেন
a3bad31be9	948d3	সে টাকায় লাশ বাড়িতে
a3bb2f09c0	adf01	ভূমিকা আছে বলে
a3bb767704	f2b7d	ঈমান
a3bc571a74	6d129	দরকার হবে
a3bd2d44dc	68ab7	লোকবল/অর্থবল
a3bd38f562	43b04	বাংলাদেশের আপাতত
a3bd757816	93bf3	কিন্তু আমার ভিনদেশী সহপাঠী
a3bda84f09	c3cca	পরিনির্বাণ লাভের পথ
a3bdab1701	c8f7f	কাহিনীটি রচিত রয়েছে
a3bdc231a3	976b1	কোর্টে নেওয়া হোক
a3be2fefcc	c11b1	নানাভাবে শোষণ করে
a3be5e1ccb	404ee	জামায়াতে ইসলামী
a3be71e121	adf01	এই ক্যাম্পগুলোতে
a3bf282c47	f7a7f	সে দেখল
a3bf555278	536d9	তবে সেই ব্যর্থতার জন্য
a3bf63b3e1	3f493	অর্থাৎ অর্থ-বাণিজ্যের কেন্দ্র
a3bfbfee3c	28bb3	বিডি নিউজ
a3bff77a37	bbb22	সীমান্ত সূত্র আরো জানায়
a3c0227204	98b81	যে বিষয়গুলি
a3c072c49b	e6d83	পূর্ব বাংলার বাঙালিরা
a3c0b1ea91	f6e55	ঢাকা বিভাগ
a3c0e0aa1d	4237e	প্রতিনিধিদের পাঠানো প্রতিবেদন
a3c0ee40b8	e2f12	দর্শকের হৃদয়ে আজো
a3c10f9459	fda1a	প্রশ্নটি হঠাৎই উদয় হয়
a3c12b2cfc	92f59	কিন্তু অনেক স্থানে
a3c1803c41	b4ea7	দেখা যাচ্ছেনা
a3c33e24bf	d0c70	তাদের সময় থেকে
a3c363a115	f280a	এসময় আর্দ্রতা ছিল
a3c38e6b39	92bd8	পাঁচজনকে আসামি করে
a3c3901da6	16a17	রাত সেই দুইটা
a3c393d41f	a916a	মাননীয় স্পিকারের
a3c39db639	3c897	যদিও পরবর্তী সময়ে
a3c4790cdf	c3cb3	যারা সবাই নারী
a3c5707663	0d4cb	ছন্দে থাকা আফ্রিদি
a3c5713366	2aecc	সুখ
a3c5d7519b	91ac1	টাসেল বেঁধে ঘন করতেন
a3c610eacd	54e68	ফুল ফুটেছে
a3c66f9492	6973e	গেস্টরুমের বিছানাটা
a3c68af04e	730c3	আন্তর্জাতিক আইন লঙ্ঘিত হবে
a3c6a6744e	ab946	ঘটে থাকে নানা দুর্বিপাক
a3c7c345de	6ab59	আমাকে লিখলেন
a3c7e9edc9	93bf3	এনামুল অপরাজিত থাকেন ৪৪ রানে
a3c83a23b4	32b3e	এতে উদ্ভিদবিজ্ঞান বিভাগের
a3c8bbd087	e6203	সজল খালেদ নামে বেশি পরিচিত
a3c8c0ff6a	b618b	ফক্সকন অ্যাপলের প্রধান সাপ্লায়ার
a3c8c66071	0a87a	ভোরের বেলায়
a3c8ca584a	c958a	শাকিলকে যখন এখানে
a3c906f008	efc0d	ও জলবায়ুর অদ্ভুত রসায়নেই
a3c9114637	8845d	গল্প জানিতে পারিল
a3c94d9065	5dec6	ভালদেসের বদলে
a3c96288e8	ee7b2	আলোর মুখ দেখবে
a3ca0e0b0c	2bd99	লেখকদিগের নিকট জানিয়াছি যে
a3ca1fdc28	9092b	আইটি জব
a3ca3ab97b	7ec1c	এইরূপে বহুক্ষণ দুইজনে
a3ca5200a0	3faff	ছয় দিন পর
a3ca9eb217	dafb6	বিভিন্ন পক্ষের মধ্যে
a3cafe3c39	8c120	ঘোরাঘুরি শুরু করেন
a3cba7954d	b2a62	বাংলাদেশ-পাকিস্তান ম্যাচের সময়
a3cbd09abb	bbb22	সে খবরের কাগজের
a3cbf63dff	2c9c5	ক্লিয়ারিংয়ের কার্যক্রম চলবে
a3cd6c393e	b9122	তারা চায়
a3cda9325e	38d3a	পতাকা নির্মাতাদের
a3cdb3e4c1	23291	প্রতিবাদ জানিয়ে
a3cdf52e39	1f733	চমৎকার একটি স্টুডিও
a3ce08c002	acb88	অপরিসীম স্নেহ যত্নে
a3ce7fea71	7b60a	জলের ধারাকে পাশ কাটিয়ে
a3cebb5063	698a4	সান্ত্বনা দিতে
a3cf4136ae	aabe7	ভিত্তিপ্রস্তর উদ্বোধনের পরিকল্পনা থাকলেও
a3cf591943	dfefa	সামরিক শাসন জারির
a3cf6b9600	ee994	শিক্ষা প্রতিষ্ঠানগুলির অন্যতম
a3cf922a7b	2556b	পাকিস্তান আমলে পূর্ব পাকিস্তানে
a3cf94bc34	6b437	লাভের গুড় নিয়মনীতিতে খেয়ে নেবে
a3cfa8c0f9	9b864	মেলানো হয়েছে
a3cfb291a0	31f09	টুম্ব রেইডার চলচ্চিত্রে
a3cfd88773	9813c	এটি আইন ও আদালতের মাধ্যমে
a3d063e586	16cfb	রংবাজ ছবির গান
a3d08c87f9	77f82	পল্টু থেকে প্রেসিডেন্ট
a3d1f504fb	6a35e	আমি তো আর
a3d250ddd7	b9a81	নদী দেখতে পেলে
a3d2d8fc39	12702	নুরুল হুদা মূলত
a3d2dd6b4c	ee852	জুমা
a3d308a1f2	4c1eb	ভাঙচুর ও নাশকতায়
a3d30a86b6	b78ec	অপটিক্যাল নেটওয়ার্ক
a3d34d4421	dae88	এই নিষেধের আসল অর্থ কী
a3d36b8e4e	b8fe1	কাব্য রচনা করতে আরম্ভ করলেন
a3d37953ad	ce629	মাঝেমাঝেই মাথাচাড়া দিয়ে উঠছে
a3d392626f	7d3e1	রাত ৯টা পর্যন্ত
a3d45f1b6e	a8710	বিশেষভাবে, অরৈখিক ব্যবস্থাগুলিতে
a3d4bd4ebd	d2294	প্রকাশ হয় গত এগারোই মে
a3d4de4ca2	54e68	দলগুলোর মধ্যে সংঘাত, অসহিঞ্চুতা
a3d4eed3a8	84145	টাকা নিয়ে সটকে পড়ে
a3d51ad630	e2f12	বাপ্পী চৌধুরী
a3d540921a	4bd2c	পঁচিশ টাকা নিয়েছিল
a3d5a5ab83	56508	সতর্ক অবস্থান
a3d5ec7c3d	dafb6	আরো কিছু বিষয়ে
a3d60a5c9a	d8c80	পুলিশের কাছে ধরা দেন
a3d65a6559	509f6	এবং মগদের সঙ্গে
a3d66311de	c3cb3	আমরা এতগুলো চলচ্চিত্রে
a3d6cd9f9e	2ac82	কুশীলবদের সঙ্গে
a3d6d2496f	355c1	খবরে জানা যাচ্ছিল
a3d6e4e1b0	089ef	ক্ষুধাতুর ভক্তরা
a3d768a903	92f59	বেশ সুন্দর
a3d79c44ca	f6e55	রাজনৈতিক ইতিহাস রয়েছে
a3d937d682	39293	এবং নাম না জানা
a3d9f4a64f	1c618	কুতুবদিয়া
a3d9f51952	590d0	৬ উইকেটে হারিয়ে
a3da8fdeb1	c4973	মি. মুখার্জির অভিজ্ঞতা
a3dae5bbe7	3d17c	তেমনি আবার নিজেও
a3daf2235a	eaa7a	স্বপ্ন দেখতে মানা আছে!
a3dbe646ac	c0d65	অনুপ্রেরণা দিয়েছে
a3dc6b31fb	f658d	১৮ এপ্রিল ২০১৪ পর্যন্ত
a3dc6e8b11	e2c11	আলু বীজ দেয়ার
a3dcc34bce	07660	১৯২১ সালে প্রবাসী
a3dccbbeae	616ec	অং সান ১৯৩৩ সালে
a3de563870	22096	পিলপিল করে
a3df176b35	256f5	আর্মেনিয়ার হয়ে
a3df9f67b8	2f547	এবারের ঘটনাটিও অগ্নিকাণ্ডের
a3e02d3b01	6d129	আগুন লেগে
a3e03c1f2e	ad69a	আল-কায়েদার কিছু গোষ্ঠী
a3e03deb54	75936	তার সব কিছু ভুলে
a3e1097960	7b60a	কাজ করে চলেছি
a3e10bdf9f	e31e7	এক নির্বাচনী
a3e1b2624f	8406e	চতুর্ধারে আলো
a3e27d0c0e	b8bba	ত্রুটি আছে আমাদের
a3e2f994aa	d2d71	নবায়ন করতেও পারবেন
a3e32629ac	14d25	দু'একটি বিচ্ছিন্ন ঘটনা ছাড়া
a3e32ace7e	5e80b	সেসব এরই মধ্যে
a3e32ee4cc	e50f1	এক দুর্গম পাহাড়ি এলাকায়
a3e365967c	e754e	এসব অশুভ উপাদান ব্যবহার করে
a3e4d6d483	cfc65	জনসংখ্যা হল ৫০০২ জন
a3e501287a	b618b	এই ক্ষমাগুণও বুঝা যায় না
a3e5186c53	0d8c1	হলুদ দাঁতের ছেলেটি
a3e5442432	18460	সন্ধ্যা ৭টায়
a3e559c001	9813c	ই-গর্ভনেন্স সেলএর মাধ্যমে
a3e567f935	d9b11	সিকি পরিমাণ সত্যও
a3e5a331eb	a06a1	কোনো খবরের কাগজ পড়েননি
a3e5dd4cbd	16cfb	মোবাইলসহ আটক করা হয়
a3e5e843ce	3fae0	আটলান্টিসের ছবি
a3e5ed2101	7027a	সেটা না হয় আমি দেখব
a3e5f44318	a3a6d	প্রকৃত মানুষ
a3e684b6af	7898e	মাটি থেকে দেখলে
a3e6883cc9	730c3	নাম জানাননি
a3e6d22f02	f837a	বাকি আসনগুলোতে
a3e6f7ab98	f6e55	সর্বশেষ হিসেব অনুযায়ী বাংলাদেশে সর্বমোট বিদ্যুৎ উৎপাদনের ক্ষমতা দাড়িয়েছে ১০,২০০ মেগাওয়াট।
a3e70ab449	2d98b	বিশ্বভারতীর ছাপ দেওয়া
a3e71de5c3	a43b5	অলঙ্কার সাজসজ্জার
a3e78c871b	49d63	সভাটি অনুষ্ঠিত হয়
a3e79c6857	bf530	দেবভাগ রাধিবার জন্য
a3e7d7f15c	aabe7	সে-ই মূল সিদ্ধান্ত গ্রহণকারী
a3e961dd22	17ca1	শিশুর হয়তো
a3e9e3a548	870e3	তাঁকে দেখতে
a3e9fd6554	4164f	এমন উদ্যোগ নেওয়া হচ্ছে
a3ea136bd3	9d46f	কবিতায় ও গানে
a3ea416802	3bea8	বের হয়ে এক বিশাল অজগর
a3eaa494b3	4a67e	শৈশব-কৈশোরের অনেকটা সময়
a3eb066e42	9c8dd	শারজায় কেনিয়াকে হারিয়ে
a3eb2adef2	e6d83	সংস্কৃতির সঙ্গে মিলেছে, মিশেছে
a3eb6f0d50	ea8fa	অস্বস্তিতে পড়ে পাকিস্তান
a3eb7b4f7a	0d9f1	এ সময়টায়
a3ebec2823	7027a	পারস্পরিক অবিশ্বাস থেকে
a3ebfbe899	37d7e	বিল জনস্টন
a3ec73ae79	e03ce	ব্যাপক সতর্কতায়
a3eca0ef6e	54e68	আমরা রাসূল সাল্লাল্লাহু
a3eccaa00b	2695f	রমনা, শাহবাগ ও বিশ্ববিদ্যালয় এলাকায়
a3eccb318a	cb627	হতবুদ্ধি হইয়া থাকিলাম
a3ed0869d1	84145	কোন কোন দেবতার নামও
a3ed4f74b5	80505	পাবনা জেলা
a3ee0328c5	47e8d	হয়ত কোনদিন জনপ্রিয় হবেও না
a3eec07236	a1d4a	তাঁর এই দীর্ঘজীবন
a3ef500758	9fa90	মাথায় রেখেই পরিচালিত হবে
a3ef7aad69	c7705	এক বন্ধু ছিলেন
a3ef7e170f	a274b	ঘুরে বেড়িয়েছি
a3ef8b0dd6	2396d	সমাবেশটি নির্বাচনী সমাবেশের
a3efa612ca	3f875	কিন্তু ঢাকা
a3f0e58146	3ec4d	বাখরাবাদে আরো ৪টি
a3f11a8d10	1e7c7	হীরাটি বেশ কয়েকটি
a3f12d3b2c	80be1	সকাল ১১টা থেকে
a3f13bd8b7	e6203	বাবা-মাকে হত্যাকাণ্ডের সময়
a3f155137e	7b103	করে নেয়
a3f16cdae6	0a87a	২০১১ সালের ১৭ই জানুয়ারি
a3f2d91472	717bb	ধর্মকথা ও পুরাণকাহিনী জানবে না
a3f33d02fd	0a87a	অমিতাভ ঘোষ
a3f36bc326	42898	যখন কোনো গতিকে
a3f3b5c3e5	3fae0	হচ্ছে দূষণ
a3f48593eb	eb179	তিনি আদিম যুগের মানবের
a3f4e161b8	b8ed8	কিছু ভাবনাচিন্তার পর
a3f5b59eec	4e900	অজিতকুমার
a3f5d66ddd	8edea	ছিল অপ্রশস্ত
a3f5f3137f	73629	অগণিত খাল-বিলের
a3f69d33f8	69d9a	তাকে দেখার জন্য
a3f72dd53e	4e900	পারিবারিক নাম ছিল রমা দাশগুপ্ত
a3f78bec60	16a17	লাল রঙ-এর
a3f79b2f4c	d2294	হাজির করে মি. খানকে
a3f7b61257	6e6fa	দুপক্ষের শান্তি আলোচনায়
a3f7ea70a4	b9a81	আপনারা যার
a3f871704b	ef4f8	০.২৫ নম্বর
a3f8e33169	195f7	ক্ষমতায় আসার পথ
a3f913ae30	79b06	ও নামকরা গবেষণা সংস্থার
a3f9661b08	903fa	এক রেলস্টেশনের গল্প নিয়েই
a3fb0d253f	31f09	আজাদের প্রশ্নে
a3fb5c3589	25696	জঙ্গিরা নিরস্ত্র মানুষ হত্যা করে
a3fc4d0568	323f1	এখানে-সেখানে
a3fc843250	e6203	বলিউডে দুই নায়িকার মধ্যে
a3fcb6206f	bf530	প্রাথমিক ভাবে
a3fd77d1d1	4a67e	কাঁপতে শুরু করল
a3fd818842	2f547	প্রতিভা
a3fda358b7	7027a	বন্ধ করা দেয়
a3fdb04d7d	69449	তিনি ঘুরে রাস্তার দিকে
a3fdd99fc6	28bb3	সাক্ষাৎকার নিয়েছেন তৈমুর রেজা
a3fdfda2b3	b9b98	সব সময় ধরা যায়
a3fe6afe44	29bab	কয়েকটি নতুন ফিচারও
a3fe7220a9	404ee	বিভিন্ন শস্য নিয়ে
a3ff133d87	e6752	শরণাপন্ন হলেন
a3ff81c79c	16cfb	খাঁ খাঁ করে
a3fff07a0a	932bb	রাজধানী জুবা
