0c87cc58a6	f600a	তাদের মাতৃভাষা বাংলাকে
0c87d67c99	6aac8	আয়োজন করা যেতে পারে
0c889abf6d	80539	জ্ঞানসাধনায় ঘণ্টার পর ঘণ্টা
0c892e3769	d2355	এর বৈশিষ্ট্য বর্তমান থাকে
0c896f6199	66b3c	ওপেন সোর্স অনেক সফটওয়্যার আছে
0c898ff436	91dff	একবার করা
0c89daf2c9	0f047	শপথ নেয়ার আগেই
0c8a296a95	ee886	আমি ভগবানের নিকট প্রার্থনা করিব
0c8af76f41	c7a89	ভূষিত দেশের সেরা ব্যক্তিদের একজন
0c8b00bfee	95f83	একটি নির্বাচন নিশ্চিত করতে হবে
0c8b41d006	1c618	দক্ষিণ চট্টগ্রামে আমাদের
0c8bf22d36	47e8d	সুনীল গঙ্গোপাধ্যায়ের জন্ম
0c8c12bfa5	69d9a	রাজশাহীর মানুষের প্রাণের দাবি
0c8c4f5fdd	355c1	এত ভালভাবে চেনে সে
0c8c9c6caa	cb1aa	দাম সাড়ে ১৫ শতাংশ
0c8ca57913	323f1	আমাদের জাফা ছেড়ে
0c8cf37b40	9d7bf	নির্মিত হচ্ছে
0c8d23f877	f7a7f	তিনি ঐ চারি পুত্রকে
0c8dacf3ff	287bd	ঐ বাড়ীতে ছিলেন
0c8e001aef	d711f	যখন চট্টগ্রামে ছিলেন
0c8e6caf11	767ff	চিত্রনায়ক অক্ষয় কুমার
0c8efd4e53	f2097	সে আবার সেই পুলিশ
0c8f3f4708	24f73	এএস রোমার চেয়ে
0c8f4bfefc	c958a	এটি একটি বিচ্ছিন্ন ঘটনা
0c8f65e562	54cdd	নানা অনুষ্ঠানের মধ্যে দিয়ে
0c8f662bdc	cf82a	রাজকুমার হালদারের ছেলে
0c8f93609e	c0d65	তাঁহার বাম নয়ন ও বাম বাহু
0c9080df2d	28bb3	অরুণাচল প্রদেশে
0c90d864cd	9092b	তাদের ওই অবস্থাতেই
0c9156220a	d9081	জাতীয় সাহিত্য ও লেখক জাদুঘর
0c917bde59	cfc65	বিদ্যুৎ সরবরাহ করা সম্ভব হয়নি
0c920619c0	e6752	গুণবতীও বটে
0c9236c133	93080	সান্ত্বনার গোলটি করেন
0c923a0ff7	315e9	নদীতে খেয়া আছে
0c9249b9a3	d3e06	উত্তর প্রজন্মের কবি
0c92616c6a	29bab	আর করবে না
0c927df5ac	7df87	এবার একা পেয়েও
0c9324f1f6	75626	দ্বিতীয় ম্যাচ
0c933333cb	7351e	কে রে বসেছে
0c939287ef	0606d	হাউ- হাউ-হাউ-হাউ-হাউ ক’রে
0c93a61cc5	323f1	এখন ধুলো কাদায় মিশে
0c9452aca4	16877	একদিন হঠাৎ
0c94586893	0edef	সাজানো ৬টি চার
0c949fe157	ac904	পাকিস্তানি সেনাদের
0c94a02e09	d71a3	স্মৃতিকেন্দ্রে রয়েছে
0c9549f0e6	35ef3	আহ্মার করিল
0c957e085a	9642e	ধূমপায়ীর উচ্চ রক্তচাপের ঝুঁকি
0c95d4438e	7ec1c	বলা হয় কাকে
0c96879084	ff1eb	বাংলাদেশ সঠিক পথে এগিয়ে যাচ্ছে।
0c96fe5f84	256f5	অবস্থিত প্রায় স্থায়ী
0c97c6b75a	35ef3	ফোটনের সাথে
0c97e6dcec	194f5	আর বালিকারা
0c97ff26df	e2ff7	ইন্দ্রালয়ে গমন করিলেন
0c984c72b5	5d80e	সিনান করিতে
0c988873b3	315e9	প্রতিদিন দুই থেকে তিনশ টাকা
0c989d119b	d1b12	আর কোনো স্থানে
0c9939720b	da6f0	জিএইচ আরজু এবং হোসেন তৈমূর
0c997076e3	ef915	বিদ্রোহী কবি কাজী নজরুল ইসলাম
0c99fc84a9	79b06	প্রতিশ্রুতি দেন
0c9a18b403	31f09	নানাজন নানাভাবে
0c9a4df2fb	73629	তাঁর মৃত্যুকে কেন্দ্র করে
0c9a585b66	1b359	পুঁথিসমূহের অনেকগুলো রচনার পিছনে
0c9af32f1b	2aecc	সকালের ফ্লাইটে
0c9b1bfd9b	0633a	যুদ্ধজাহাজ মোতায়েন
0c9b3c807a	e7230	মিলতে হবে
0c9b4810fb	06bb7	একটি প্রস্তাব পাঠানো হয় এনবিআরে
0c9ba3c30c	13b6a	যেটাকে বলা হয়
0c9bdccb8d	c3cca	৬০ জন এলাকাবাসী
0c9c09d5bd	9d7bf	অতিরিক্ত পুলিশ কমিশনার রুকন উদ্দিন
0c9cecca12	3fb17	প্রতিবারই আমাদের এখানে
0c9ced2932	d1a48	এ বিষয়টিই
0c9cfd9d24	491a5	এখনো পরীক্ষা-সাপেক্ষ
0c9d13b3eb	b5fdc	মোশাররফ করিম ও মৌটুসী
0c9dab46f9	49543	পরে দেখলাম
0c9e36ab7a	a8710	অতিবাহিত করেছি
0c9e49eb9c	d1b12	উদয়
0c9f1a4584	83c53	দলের সবচেয়ে বড় তারকাকে
0c9f5bba25	698a4	প্রতিপ্রয়োগ করিলেন
0c9f63ce08	698a4	ঢাকা বিশ্ববিদ্যালয়ের ছাত্র
0c9f666569	b8ed8	যেখানে সেখানে
0c9f7e91d4	1f733	আপত্তি জানিয়ে আসলে
0c9ff7c42e	577fa	দামি বইয়ের
0ca052a27a	860f4	জয়নুল আবেদীন
0ca0b697e3	a0277	জাহাজের ভিডিও ফুটেজ
0ca0de5ae5	c8f7f	তারা কিছু জানাতেই পারে না
0ca119d47c	e6d83	তখন তিনি পুলিশকে বলছিলেন
0ca1828fdd	5d12f	এক বন্ধুর সাথে
0ca2186ddb	4bd2c	আমলে নেয় ট্রাইব্যুনাল
0ca22b89bd	5cb47	ভালো জিনিস
0ca283b6d2	6ab59	তীব্র গরমে
0ca28aa9db	2ad74	ভারত-বাংলাদেশ চুক্তি
0ca33ee75f	29089	চিন্তা করার সময় পাইনি
0ca343ca29	0606d	সেখানেও গিজ গিজ করে
0ca3528507	dfefa	জৈব রাসায়নিক ঔষধ
0ca3541e81	13b70	১১ ডিসেম্বর
0ca3613299	351dd	আমি এখন ঘুমাব
0ca3b87a94	39dd0	নীচেরটির নাম
0ca42393ab	ad69a	বিডিনিউজটোয়েন্টিফোর ডটকমকে বলেন
0ca42af81f	54e68	এই অভিজ্ঞতার বড় অংশ
0ca49bff26	a0277	তাতে আমন্ত্রিত হয়েছেন
0ca4d984ba	8cf95	অনেকের কাছে এটা
0ca4de1c01	a1201	না বলিয়া থাকা যায় না!
0ca5391e31	0d9f1	বাস্তবতা তো তা-ই
0ca5b4e667	aa820	সন্তান কাদের সঙ্গে
0ca5d9d7f6	b00ba	খেলতে পারেননি
0ca6077c3e	fd880	মোটরসাইকেলের কোনো পেশাদার লাইসেন্স
0ca635a8e4	693cb	আমি বউয়ের দিকে
0ca69333fd	932bb	স্বীকার করলেও
0ca6ef7c5c	5b13f	জয়া পারবেন না
0ca7d98518	a06a1	গ্রেফতার হওয়ার পর তিনি
0ca80b2290	cc18a	চুলের আগাপর্যন্ত
0ca847c443	cb627	মি: আলম বলেছেন, যে দু'টি হত্যা মামলায় তিনি দোষী সাব্যস্ত হয়েছেন তাতে মৃত্যুদন্ডই উপযুক্ত শাস্তি ছিলো।
0ca8dde555	c41d8	মে মাসে অনুষ্ঠানের
0ca9bb41ba	0b7ca	তারপরও সে
0caa0aaf1f	4fbd1	শাহাদাত বরণ করেছেন
0caa0b1ab9	b4ea7	প্রকাশ করত
0caa11a432	91223	সাইকোলজি
0caa64b945	9c8dd	সামলাচ্ছেন বীথি আক্তার
0caa738175	aa820	কার্যকর হবে
0caa8836b5	d8c80	তাঁদেরকেও ছদ্মনামের আশ্রয় নিতে হয়
0cab37c6c7	11915	কোনো আপত্তি করল না
0cab621724	8c07c	তার মতো প্রায় আড়াইশ শিক্ষার্থী
0cabf932d8	acb88	জ্বর
0cacc107e6	6dff5	এটি আর একটি দরবার
0cadb7df7b	6c6bf	প্রাথমিক পর্যায়ে উত্তরা থেকে
0cadc2ebba	fda1a	এমনি একটি গল্প নিয়েই
0cae23be03	a46e2	সদিচ্ছা আছে বলে
0caebf16b4	e7230	কদিন পর ছাড়াও পেয়েছেন
0caffc17c6	db735	তাঁহার ঘাড়ে চড়িয়াছে বটে
0cb01e641c	f2780	বাংলাদেশ ঢাকা
0cb022afb6	698a4	পুলিশ এতে বাধা দিলে
0cb027c11a	8edea	একদিন ভিনগ্রহের বাসিন্দাদের সঙ্গে
0cb038e15f	1b359	দক্ষিণ ভারত মহাসাগরের প্রায় চারশো বর্গকিলোমিটার এলাকা জুড়ে ১২২টি জিনিস ছড়িয়ে আছে।
0cb15b6940	0744c	১৪ থেকে ১৬ জন
0cb17c9bb3	7d004	পতাকায় সজ্জিত
0cb18c35c5	80518	ফোঁটা ফোঁটা
0cb1c20eea	5dd61	চট্টগ্রামে অপর ম্যাচে আফগানিস্তান ৭ উইকেটে হংকংকে হারায়।
0cb21e5e6a	c3cb3	চিকিৎসক সংকট মোকাবেলায়
0cb2c7e3d1	cf82a	কোরবানী করেছেন
0cb2e1686e	06ea3	লাচ্ছি রেসিপি
0cb31d26aa	a274b	সফটওয়্যার
0cb3b7368f	1652d	বিশেষ করে বরিশালের মানুষের চোখে
0cb40a9b0c	c173f	হস্তান্তর করা হয়
0cb40f1080	6aac8	এসএসসি পরীক্ষায়
0cb48ed23a	ca088	পল্টনে একটি সমাবেশ করেছে
0cb4a622c0	b5fdc	সেসময় বাতাসের
0cb4b60d0e	8c120	ফাঁসির রায় হয়েছে
0cb4d17778	6e6fa	গাছের গুঁড়ি অগণিত অজস্র
0cb4d45a6e	1e7c6	বর্তমান মেসির ছবি আর্জেন্টিনার পরে
0cb509b97f	7d004	দর্শকপ্রিয় হয়ে ওঠে
0cb55040b4	18a52	শশা রান্না ছাড়াই
0cb57e245a	420df	অ্যাকিলিস কী করেছিলেন
0cb65147fc	66dcd	পূষা, ভগ, আদিত্য ও মরুদ্গণ
0cb6925c60	e3d8b	ছাই বিক্রি করছে
0cb76052d8	28bb3	হয়তো রাত-বিরেতে
0cb78cdf79	c7a89	শুধু তাকিয়ে তাকিয়ে দেখা ছাড়া
0cb7d17f8a	ea5be	প্রথমবর্ষ অনার্স ভর্তি পরীক্ষা
0cb7d50c18	430b2	জন সিনা
0cb7d8d5aa	e754e	তবে বর্তমানে
0cb84731f0	aab0f	কবরের আযাব
0cb86e66ce	b8bdd	বাঙালি লেখক ও শিক্ষাবিদ
0cb8b65bff	dae88	প্রতিক্রিয়াও জানিয়েছে কিয়েভ
0cb8d96542	9351a	কলকাতা কাউকে
0cb8ed7d21	60b9d	ঘোরাফেরা করতে দেখা গেছে
0cb902df35	c2082	বহুদিন ধরে
0cb915f432	d0c70	ডিস্যাপয়েন্টমেন্ট দ্বীপ
0cb988adc5	75626	প্রবাসী
0cb98da802	f1ea4	প্রকৃত অর্থে
0cb9a58c53	f1ff2	তুই দুনিয়াতে
0cb9aa5274	6fb36	উত্তম কুমারের সঙ্গে
0cb9f23a13	da6f0	উপন্যাস, প্রবন্ধ, কবিতা লেখেন
0cb9fe88a8	ce180	ও ওষুধের পাশাপাশি
0cba22d116	ee7b2	কথাও বলবেন বলে
0cba704222	404ee	দুটো দল তো
0cbad8d94f	23291	পশ্চিমের দেশগুলোর সঙ্গে ইরানের
0cbb129faa	2396d	এদের মধ্যে সবচেয়ে
0cbb29fe0e	ce180	চলমান রয়েছে
0cbb4a4260	29f8c	পরের কথা বললো
0cbb5ed8b3	33aef	খুব একটা মাথা ঘামাতে হয়নি
0cbbef9415	d9817	১৯৪৭ সালে দেশভাগের পরের বছর চলে যান ঢাকায়।
0cbc29821b	31f2a	আদান পদ্ধতির
0cbcdb117f	cfc65	মালির ব্যাপক এলাকা জুড়ে আল কায়দার মত দলগুলোও খুবই সক্রিয়।
0cbd376658	d9b11	ফাঁদে পড়েন বেশি
0cbd6e3092	f83df	ইন্টারন্যাশনাল মাইগ্রান্ট এ্যালাই
0cbd849698	2f547	ইঁদুর তার দাঁত
0cbd99b8f4	ce180	দশ পরিচালককে
0cbdd51695	4fbd1	কুস্তি লড়তে
0cbe20ae00	2b883	কিংবা কৃষ্ণবিবর
0cbe32c508	eecdd	ব্রাজুকা হিসেবে
0cbea362ca	29bab	আলোচনা করলেও
0cbeb2801e	8143b	তৃতীয় উইকেট জুটিতে
0cbedd32f4	13b70	সস্ত্রাস-জঙ্গিবাদ দেশকে
0cbfa3f59d	33aef	বড় বাড়াবাড়ি করিতেছে
0cbffb5e0d	2fe3c	পাকিস্তান আমলে পূর্ব পাকিস্তানে
0cc038a5cd	fcefa	কাজ করতেন নিউটন
0cc0d49503	93080	যশোর মেডিকেল কলেজ হাসপাতাল
0cc11c51a6	15a75	বৈঠক শেষে জাপানি মন্ত্রী
0cc151185d	b8fe1	বেজায় রকমের বর্ণাঢ্য জামাকাপড়ের জন্য
0cc18c7f18	07660	অভিশপ্ত করিলেন
0cc2aec61d	809cd	দুর্নীতির মামলায় মৃধাসহ
0cc2c5e16a	5dd61	তার বাড়ি থেকে
0cc2c717ae	cfc65	সত্যি গ্রেগসন
0cc3172418	1de6c	বাবার সঙ্গে বড় মামা
0cc3310b8b	25117	তার মূল্যমান
0cc34b51cc	d5f7b	এসে গেছেন
0cc3e09af0	1de6c	আইডিয়াটা কেমন
0cc429a6e4	92bd8	স্বাক্ষর মেলে
0cc46209a1	95907	কর্মসূচি শুরু হবে
0cc490d2cb	5dd61	সৃষ্টিকর্তার নৈকট্য
0cc49ec1ab	410fa	তিনি পুরোপুরি
0cc4b7ca09	8406e	কোনও প্রশ্ন থাকলে কর
0cc4de1728	77f82	ট্রাইব্যুনালের হাজতখানা থেকে
0cc5813c4f	2556b	ঘটনার এক মাসের মাথায়
0cc5e5b0b1	ce775	তার ভিসার মেয়াদ
0cc634aec5	b9122	রোববার দুপুর দেড়টায়
0cc6b1d8be	85430	অযথা তারা
0cc6fd3ecc	0696e	সাভারের রানা প্লাজার আশপাশের
0cc70b26c5	18a52	প্রমাণিত হয়েছে
0cc76c4892	49d63	এছাড়া যশোর-মাগুরা সড়কে
0cc80cd955	0d8c1	অর্থনীতি দ্বিতীয় বর্ষের ছাত্র
0cc8362e53	c5479	সাখাওয়াত হোসেন
0cc85d42be	2bc73	ধুম থ্রি সিনেমার সাফল্যের জন্য
0cc8f044b7	4c555	অপরাধের সঙ্গে
0cc94568b9	a916a	তাদের সঙ্গে বৈঠক করেছেন
0cc98a6ad1	d711f	যেন চারিদিকে
0cc98adaad	80518	মঙ্গলবার দুদক নোটিশটি পাঠিয়েছে
0cc99f8683	976b1	কিন্তু সেই বাস্তবতা ভুলে
0cc9c63b61	52f27	আলাদা করিবার কারণ
0ccb3e88cd	38ff0	বিয়ে করা অপরাধ নয়
0ccb41391b	52f27	জেলহাজতে পাঠনো হয়েছে
0ccbcded4c	491a5	সব অঞ্চল
0ccbf23393	37e17	স্লোগান-গান-আবৃত্তি করে
0ccc4a032d	80e98	কাঁদিয়া তাঁহাকে দোষ দিব না
0ccc5ff6f2	355c1	সহ-উদ্ভাবক বলা হয়
0ccc6ad53b	a274b	সেই মূহুর্তের জন্য
0ccc7997ba	91223	অঞ্চল বারংবার
0ccda4f4de	3f875	পাথর ছুঁড়তে শুরু করলে
0cce051b81	93d3b	কিন্তু ক্রেতারা বলছে
0cce15507f	80539	ভারি ভারি খাইয়ে
0cce1ed93a	b2a62	বিপর্যস্ত করে ফেলেছিল
0cce4ad17c	16e96	এখনকার কৃষ্ণযাত্রায় যেমন
0cce757381	03284	আমি হয়তো ওকে
0ccf3701ce	ee852	৪৩ রাউন্ড রাবার বুলেট ছুড়ে
0ccf616f66	860f4	খদ্দরের কাপড়ে
0cd00bfa65	c11b1	আত্মজৈবনিক উপন্যাস কৈশোর-এর নায়ক বলে
0cd0180a49	d7a68	ভারতীয় সীমান্ত
0cd12056ca	6b437	একজন রক্ষী থাকতেন
0cd137ab53	ee7b2	এই সব প্রথা খুব দৃঢ়মূল
0cd149834a	a3a6d	মানুষ মেরে ফেলা
0cd14e8a79	ee994	এই প্রশ্নের কোনো উত্তর
0cd15964de	e6e48	পৌঁছানো সম্ভব হতে পারে
0cd1783540	3fce2	নিঃশেষ হয়ে গেছে
0cd1cd1f32	880ae	এত কম সময়ের মধ্যে
0cd24920a5	c2082	কিছুদিন আগে এক দ্রুতবিচার আদালতে ওই ঘটনায় জড়িত কয়েকজনের মৃত্যুদণ্ড হয়েছে।
0cd268981d	7e1d5	পুড়ে যাওয়া সব দোকানই
0cd30b44c2	31f2a	পানিশূন্যতা দূর করে
0cd324a272	f600a	মার্কিন গোয়েন্দা সংস্থা
0cd3530304	f280a	সেরূপ বিশ্বাসযুক্ত নহেন
0cd373d282	7aed9	তখন তারা মেহেরাবকে
0cd37d5473	1e7c6	আদিবাসী বাঙালি বলে জানে
0cd39b656d	4164f	সন্তান ছিলেন
0cd3e4592b	25117	যার মধ্যে
0cd4622870	8b859	আন্দোলনের কারণে
0cd4c5c7a0	9e923	একজন ডবলিউবিসিএস
0cd51d48b4	590d0	প্রদীপ দাশের বাড়িতে
0cd59d2267	086dd	আকবর আলী লালু
0cd5aa52d4	4a67e	তথ্য প্রযুক্তির যুগে দিনদিন বাড়ছে ইন্টারনেটের ব্যবহার।
0cd5d26534	c11b1	করতালি দিয়ে
0cd5d7c5ae	870e3	অভিনেতা তিনি একা নন
0cd6184acb	92bd8	বেরিয়ে আসতে চাইছেন
0cd61e40fa	ce180	মহাপাতকে পড়িলেও
0cd6372c7d	c463d	অগ্নিকাণ্ডকে নাশকতা বলে
0cd69ab866	0f047	তিনি ভদ্রখালী গ্রামের
0cd6db32ca	16877	এই মাসের মধ্যে
0cd6ece859	2840e	তাহলে খুব সুবিধা হত
0cd75b39c3	cb842	নাম প্রকাশে অনিচ্ছুক
0cd7854a93	d2d71	একদিনও কাঁদিনি
0cd7d7a377	698a4	সতর্ক অবস্থায়
0cd850192c	80505	ভবিষ্যতে মূল্যায়নের
0cd8f73265	43fc0	হত্যা করার পর
0cd9acb766	3ccf1	ঢাকায় এসেছিলেন
0cd9ecd631	95907	চাপানোর কোনও মানে হয়
0cda62de5a	577fa	দৈনিক বাংলা
0cda6f299d	7b103	একাদশী
0cdb241dc5	6ee5f	তালেবানি ফিৎনা ফ্যাসাদ থেকে
0cdb7f535c	c1e30	বাংলাদেশে এই ধরনের অফার
0cdb8818d4	f0f95	শঙ্করের ছিল না
0cdbc869a9	c41d8	জীবনে কখনো সে দেখেনি
0cdbdd72d6	0633a	নির্বাচিত চেয়ারম্যান ও ভাইস চেয়ারম্যানরা
0cdc1220fd	520fb	রাজধানীর রূপসী বাংলা হোটেলে
0cdc3eed38	e9589	বার্সেলোনা
0cdc441195	eecdd	গভীর অরণ্যে
0cdcd85295	1c618	কারখানায় পরিদর্শনের কাজ
0cdcf63632	7e1d5	অদ্ভুত শব্দ
0cde15002e	a43b5	ব্রিটিশ শাসনের যুগটাই
0cde1c1c7e	28dfc	বইগুলো তো পড়ার মতো
0cde2ba424	194f5	অধিকাংশই নামকরা লেখক
0cdea138b0	e43d4	তবে এসব সহিংসতার ঘটনায়
0cdebfdbf4	80be1	মেরু রেখা
0cdedb21dd	80e98	কেঁদে ফেলেছিল
0cdf8712af	d2d71	ঈদ উপলক্ষে থাকছে
0ce0331614	ee4ad	এ দক্ষ বিক্রেতাদের ভিড়ে
0ce0c28559	a3a6d	হবিগঞ্জের মাধবপুর উপজেলায়
0ce0fa92d7	a06a1	বন্ধুর পারিবারিক অনুষ্ঠান
0ce2687120	e03ce	এই ঋণগ্রহণ
0ce2884894	4a918	রাস এল-নাকুরা
0ce360b1b8	274ee	আবার সে বড়লোক হওয়ার কথা।
0ce3b18c60	75936	বাংলাদেশে বিভিন্ন সময় মানবাধিকার লঙ্ঘনের অনেক গুরুতর অভিযোগ শোনা যায়।
0ce3d34239	5dec6	সবাই পাস করেছে
0ce3d54221	6fb36	উপভোগ থেকে
0ce3d70803	8143b	যার সদস্যরা
0ce4a0454b	0744c	আল্লাহর কাছে ক্ষমা চান
0ce4b266a9	01e91	তার নয় বলে
0ce4c02f72	3fb17	মাজার জিয়ারত
0ce4e0f7df	29d44	ওরাকল
0ce4f005e4	2d98b	মার্কিন এই কৃষ্ণ সুন্দরী
0ce5390215	05901	বিশ্ব চড়ুই পাখি দিবস উপলক্ষে
0ce5519460	6c6bf	ধষর্ণ
0ce5d28484	a43b5	এবং তাঁর ক্রিকেট জীবনের
0ce5ec5a10	ac0df	মানুষ হত্যা করে
0ce63abf1d	bd576	দপ্তর অক্সফোর্ডশায়ারে অবস্থিত
0ce6fdc509	e68af	ভাই বোন
0ce77b15d7	68549	বড় কোন ধর্ম
0ce79b462a	c463d	পূর্বপাড়া গ্রামে এ ঘটনা ঘটে
0ce7b7ee89	d2d71	এই সরকার
0ce7f6aa8b	a1201	এতে বিপুল পরিমাণে
0ce7fc761a	cb627	র‌্যাম্প মডেলিং ছেড়ে
0ce800cdc9	56508	শুক্রবার রাতে
0ce85e5edd	dba43	মেধাবী সেনা কর্মকর্তা নিহত হন
0ce86120be	4fd66	তোর বুকের অগ্নি-সিন্ধু
0ce8613402	9351a	পেটেরে দায়ে
0ce90ea8a0	d9081	বাউল গীতি
0ce975c1b9	06e62	তবে তরুণদের ভাবনায়
0ce9a0a52b	68ab7	শাহজাহান নিহত
0ce9b1047b	8cf95	পল্লবীথানায় একটি জিডি করেন আজম
0ceabb54b7	b9a81	আমার জামিন হবে না
0ceabf22be	3fb17	সংস্থাটির তত্ত্বাবধানে বিশ্বের প্রায় ৮০ শতাংশ রাসায়নিক অস্ত্রের মজুত ইতিমধ্যেই ধ্বংস করা হয়েছে।
0ceaca6354	a0277	আহা, তার মালা গাঁথা হ’ল না
0ceb12ce1f	967fd	১৯৯৭ সালের ইউএন কনভেনশন আইন
0cec168537	0a87a	সুটকেসের গোপন কম্পার্টমেন্টে
0ceca6c37a	8ba2b	কন্যা রম্নমিকে বুদ্ধদেব বসুর
0ced9b9299	58998	মুক্ত এলাকা দিবস
0cee36faac	0606d	নিজেদের অবস্থান
0cef6107ce	91230	তিনি আদৌ এদের আত্মীয়
0cf08d7961	e3d8b	বড় সে নয়
0cf09d129b	7aed9	ঘটাতে পেরেছে
0cf0cb1d8f	6b437	বোরখার মাথাটুকু
0cf0cbef44	64092	ওই দিন রায় অপেক্ষমাণ রেখে
0cf167e77c	0d4cb	ভোটগ্রহণের দুইদিন পর
0cf1c1abd9	5cb47	হেডমাস্টারকে একদম পরোয়া না করে
0cf1e73ee8	5b13f	সরকারের উচ্চপর্যায়ের এই কমিটিতে
0cf207edde	38d3a	রেডিওর সামনে মাইক্রোফোন ধরে
0cf25b33de	0895a	রুদ্র বলা হইয়াছে
0cf25e9dbd	5b13f	প্রথম জাতীয় পুরষ্কার
0cf2b07de8	e6203	ধাবিত হচ্ছে
0cf2b2dd34	321b6	ফলে অনুবাদক হিসেবে
0cf2dce85d	5dd61	খেলতে পারেনি ফরাসীরা
0cf36d3fa7	ec91c	তসলিমা নাসরিনের বই
0cf428895d	eecdd	সকল সুযোগ সুবিধা
0cf4a06550	5cb47	যেহেতু বিদেশি সংস্কৃতির অংশ
0cf4d50f10	1a4a9	ভর্তি হন অজিত রায়
0cf50aea99	25117	নির্বাচন কমিশন নির্বাচনের তফসিল ঘোষণা করবেন।
0cf5403571	d2294	জীবন কামড়ে ধরে
0cf559a2bd	47e8d	আন্তর্জাতিক ক্রিকেট কাউন্সিল কর্তৃপক্ষের উদ্যোগে
0cf5c36998	06736	বিপরীতে কাজ করলাম
0cf5c9d6d3	12702	সিএমএম আদালত
0cf5d49c06	153c9	ততোটা দক্ষ নয়
0cf5d841e9	fd880	তিনি জন্মেছেন ফুল থেকে
0cf67a5c8f	7ec1c	বাংলাদেশে ৫ দশমিক ৭ শতাংশ
0cf7283e9a	d9ba9	অনেক দর্শনার্থীরা বিভিন্ন রাইডসে চড়তে লম্বা কিউতে দাঁড়িয়ে থেকে নির্ধারিত রাইডসে চড়তে সমর্থ হন।
0cf78788ab	32c77	এটা মনগড়া একটা রায়
0cf80382f2	28dfc	এই রকম যে জাতির মনভাব
0cf827ac25	3d17c	এ তিন জনকে
0cf82fe21f	3f875	ওই ঘটনায় মোট
0cf8e1797a	92bb2	মেয়ে খুব সাবধানে
0cf93940a5	23b22	দোষ ছিলো না
0cf9ba9205	3fce2	উৎসাহ দেওয়ার জন্য
0cfa44c363	f0f95	কেন তিনি আদালত এলাকায়
0cfaa8153c	7c272	বাক্য
0cfaa8f203	3d17c	বিডিনিউজ টোয়েন্টিফোর ডটকমে
0cfb34a646	7351e	আশে পাশে কয়খানা
0cfb3f1a44	e9759	দশলাখের বেশি
0cfb55d837	6a35e	সেসময় নারীরা
0cfbfe9caa	eb179	গোসলখানা ও অযুখানা
0cfc55be4b	d82d9	জিজ্ঞাসাবাদ করা হয়
0cfc7cb0d2	7ec1c	মিছিল থেকে পুলিশকে লক্ষ্য করে
0cfcace046	e68af	সর্বত্র এখন গুম, খুন
0cfd5dd593	b8ed8	সত্যিই যদি ব্রাদারহুডের সেই নিবন্ধন বাতিল হয়, পর্যবেক্ষকদের ধারনা আন্ডারগ্রাউন্ডে যাওয়া ছাড়া তাদের কোন উপায় থাকবে না।
0cfdbb4e45	79b06	কোন প্রকাশনা মারফত
0cfdc9fb6d	590d0	নানা প্রতিবেদন প্রকাশিত হয়েছে
0cfe42656f	1a4a9	বাংলাদেশকে জানানো হয়েছে কি না
0cfee074be	43b04	৪৫ মিলিয়ন ঘনফুট
0cfee87896	7b60a	সেমি-ফাইনালেও যেতে পারি
0cff6a29fd	7c272	একটি জাতিকে মননের দৃঢ়তা দেয়
0cff950e22	2909b	এদিকে আশারাম বাপুর ভক্তরা
0cffea279e	e55de	সেই কথা রাখা হয়নি
