0d81ac26b5	b7be9	শঙ্কর সে দু’খানা পাথর
0d81b48e56	53396	যুদ্ধজাহাজ মোতায়েন
0d8218a113	2aecc	লাইনে দাঁড়াতে হয়
0d8276f2cd	4bede	মোটামুটি অর্ধেক বাঙালি
0d831b41cc	7b60a	তাদের প্রতিনিধিত্বের
0d835c7f79	3bea8	এই অর্থেই পাঞ্চাল শব্দ
0d835d117f	778c0	অংশগ্রহণের প্রতীকী চিহ্নই
0d83797ce1	46da4	উন্নয়নকে কীভাবে ব্যাখ্যা করব
0d83a2cbb9	a0277	জানান প্রদীপ
0d83dd1053	d41be	সাহারা বা পশ্চিম সাহারা
0d844f760c	98b81	বিয়ে করে সংসারি হয়েছে
0d84546ef3	4dd57	ওদিকে বউও
0d847b8ae6	c749e	বদর যুদ্ধ
0d849333f8	ab946	কথা দুপুর সন্ধ্যা বেলা
0d85007b66	9f25e	দামি জিনিস
0d850aa197	d5213	জলের গেলাস
0d8536d559	1f974	ভীমকে চূর্ণ করিবেন
0d85aa7d5e	f1240	অভিনয় করলে
0d8631427e	2909b	শিক্ষার্থীরা স্মারক লিপিতে
0d86de4e6f	91b16	রং করা পুতুল নই
0d86e07de2	5dd61	পরিবারের ভরণ-পোষণ
0d86f70146	bcaa8	বেরোতে বলল আজাদ
0d87ca6225	38ff0	শীতে মারা যাওয়ার হার
0d87f94692	db735	অনেক মূল্য দিতে হয়েছ
0d883e3070	717bb	চারটি শহরেই নিরাপত্তা ব্যবস্থা জোরদার করা হয়েছে।
0d88ae9ced	a06a1	যমুনা সেতু করার সময়
0d8949cc0b	b8bf0	সরকার ভবনগুলো ছেড়ে দেয়া
0d89b18757	5b13f	দু:খজনক এবং বিভ্রান্তিকর
0d89e32152	c9c19	প্রতিবেদনে কোন বিষয়
0d8a31e20d	11915	সমৃদ্ধির প্রতীক
0d8a36595c	4dd57	তারা চলে যায়
0d8a5bea98	3fce2	স্থানীয় কিছু লোক
0d8beb84aa	88654	উন্মাদ লক্ষণ
0d8c9ef268	c463d	ইংরেজি শেখার বই
0d8d2301a2	8ba2b	ক্রাইমিয়া নিয়ে যুক্তরাষ্ট্র তার মূল্যায়ন পাল্টাবে না।
0d8d45fb94	12702	তৃণমূল পর্যায়ে
0d8d4d2043	72649	অতি অবাস্তবতা, অতি গল্প
0d8d78a37d	16cfb	নজরুলের কাঙ্ক্ষিত
0d8da69d55	cc9fd	অযথা তারা
0d8db914bd	1f733	বন্দুকের গুলি
0d8dc16c58	2ee04	আইনজীবী হিসেবে
0d8e054804	4fd66	কাজী মনজুরে মওল
0d8e703720	eaa7a	জিল্লুর রহমানের জন্ম ১৯২৯ সালের ৯ মার্চ কিশোরগঞ্জের ভৈরবে।
0d8e87d7c2	2f547	তদন্ত প্রতিবেদন
0d8ea50df5	9d46f	নিজেদেরকে বেশি
0d8f05edb4	f0f95	উপোস করব
0d8f0f9196	f0f95	আড়াইশরও বেশি যাত্রী
0d8f0fc256	32c77	ড. কামাল হোসেনের
0d8f140dde	2bd99	ফয়জুর রহমান ফকির বলেন
0d8f1db23d	dafb6	বর্তমান প্রজন্মের
0d8f62ba17	bdfc1	এক স্তর নিচে
0d8fda0807	b9a81	প্রথমটি হচ্ছে
0d908068bc	79b06	অন্য সভ্যতায়
0d90f0cf57	b8bdd	ক্ষুদ্র ব্যবসায়ীদের অবস্থাও
0d91102f05	7898e	সকালে বৃষ্টির মধ্যে
0d913b03fb	d1b12	আরো কিছু চাই
0d917860bc	24aed	উপজেলা পরিষদ চেয়ারম্যান
0d9187e1cf	d41be	ব্যান্ডটি গড়ে তোলেন
0d91da8811	e6d83	আমি এখানে একেবারে নিরস্ত্র
0d921e7a24	5d12f	চাকরের মতে লোককে
0d924e84c0	cc18a	স্ত্রীর ভূমিকায়
0d925fbe6a	ee994	গঠন করেন
0d92aa0e95	351dd	গুরুত্বসহকারেই পরিস্থিতি পর্যবেক্ষণ করছে
0d92de4a11	14d25	গত ২৪ এপ্রিল
0d92f9bf5a	f1ea4	দীর্ঘকাল ক্ষমতায় রাখার ক্ষেত্রে
0d93603932	ea5be	আমাদের দেশে প্রায়
0d937210b8	153c9	রিপোর্ট দেখিয়েই
0d940eb1d3	32c77	হজরত ইসা আ. -এর মতো
0d945b0ad9	bcaa8	বর্তমানে প্রেক্ষিত
0d94d93249	f837a	দ্বিতীয় অধ্যায়
0d95526018	7df87	আদালতে রিটের পক্ষে
0d9571cdce	121bd	তাদের মনোপুত হয়
0d95801d5e	1c618	তার গাড়ির
0d958d30e9	32b3e	আমার সুখ
0d95e801ca	d2faf	মাথুরে লুপ্ত
0d96c7b96a	a46e2	এই ধরনের অপপ্রচার
0d96e4c8f5	c9c19	সুযোগ নেয়ার পদ্ধতিটা
0d96ff8609	efc0d	ফরমালিন
0d974a9b29	24aed	খুব অল্প সময়ের মধ্যে
0d976f4d25	d9817	ঝুলিয়া রহিল
0d97ee1ba5	ad2a0	যাহার ঘুম একটু সকালে ভাঙ্গিয়াছে
0d9804cf5a	9065c	স্ট্রাটেজিক ফোর্স
0d981850f4	7e191	না উৎপাদনের সাথে
0d9885c8cf	cf82a	মি. মুঈনুদ্দীন
0d989613f6	52578	একই ধরনের সুরে করা
0d98aa1969	91b16	মার্ক্সীয় অর্থনীতিতে
0d98ef57b2	16877	সেখানে প্রস্তুতি চলে মাসজুড়েই
0d9923428f	6b437	বার্গার অ্যান্ড বিরিয়ানি ফেস্টে ফুডপান্ডা
0d99613fb3	32b3e	আসন্ন দশম জাতীয় সংসদ নির্বাচনে
0d99627158	75626	ফলে এটি তাদের জন্য
0d99a14d33	b8bdd	বর্তমান সংসদ জনপ্রতিনিধিত্বহীন
0d9b2b4f2a	b00ba	বইমেলায় গেলে
0d9b7f3a98	c0d65	এমন আশঙ্কার সূত্র ধরে
0d9be8216c	f2b7d	কিন্তু শেষমেশ ভিসা ছাড়াই
0d9c290a99	1f733	দেশব্যাপী অসংখ্য শিল্পী তাঁর ছাত্র
0d9c4216c9	aabe7	প্রাকদিকের কম্পিউটার
0d9c4885f4	d711f	মানুষে মানুষে সত্যিই ভাই-ভাই ভাব
0d9d95a125	ea5be	এত যে নিয়ন্ত্রণ
0d9dac54d6	f4ba7	সুপারকে বাঁচাতে চেষ্টা করেন
0d9dbb4b05	11915	তাঁর নাকি অসহ্য লাগে
0d9dd13bbe	730c3	এবারের সংলাপের
0d9dd509b1	c5479	এই কমিটিতে শিশু বিশেষজ্ঞ
0d9eb35078	6ee5f	নুরুল হুদা মূলত
0d9fb26ff6	616ec	এবারে টি-টোয়েন্টি কে ঘিরে
0d9fbbc97c	38d3a	আমরা একটা ছবির কাজ করেছিলাম
0d9fc780f2	7ec1c	সড়ক অবরোধের চেষ্টা করে অবরোধকারীর
0da0198632	f7a7f	একটি চিকেন দিয়ে
0da045c281	a1201	সাবান ও গন্ধদ্রব্যের
0da093da94	745b7	আমার চরিত্রের নাম পিয়া
0da0a16395	e55de	তিনি রাবারের স্বাদ পান
0da0a488cb	ef4f8	সে শক্তি এসব ঘটিয়েছে
0da1634e4c	d2d71	হাশেম মামার শরীর
0da1f6294e	03284	স্যাটানিক ভার্সেস
0da227f117	88654	সংস্কারের পক্ষে
0da2340471	0895a	কমল-কাননে বালা
0da247217d	84145	কাকরাইল মসজিদ
0da258034c	3d17c	প্রেমে পড়ে যায়
0da26e8480	2bd99	গাড়ি নিয়ে বের হওয়া
0da30b3257	32c77	পুনর্বিবেচনার ঘোষণা দিয়েছে
0da3341c9c	f0f95	বিসমার্ক ছিলেন
0da33ab216	f143a	এ নিয়ে ব্যাপক ক্ষোভ তৈরি হলে
0da37a5c41	bbb22	তবে কিছুদিন আগেই
0da37aff1b	239f7	জুলাই থেকে ডিসেম্বর অবধি
0da3c11022	fda1a	একটু কম থাকে
0da3d2e36b	6b437	পার্বত্য শান্তিচুক্তি বাস্তবায়ন
0da57c918a	3fc9d	তাঁর একটি উপন্যাস ত্রয়ী
0da59d4bf4	a9a58	একটা দুশ্চিন্তার ছায়া পড়ল
0da6917c94	13b70	চলে যেতে যেতে
0da692f556	e55de	আমাদের দেশে সকলেই ভিক্ষা করে
0da7076373	351dd	মুছে যাওয়া ফাইলও
0da716925c	6aac8	সিগমুণ্ড ফ্রয়েড
0da72eb9af	29d44	আন্দোলন করে আসছে শিক্ষার্থীরা
0da7a8e5b4	ef915	নির্বাচন অনুষ্ঠিত হবে
0da7c85d10	b08d0	আপিল আবেদন করা হয়
0da8c6eebe	089ef	সুমি ঘরে নেই
0da8c6fdab	c8f7f	ইসলামের জন্মভূমি
0da99fa47e	64092	রাজাকার ও শান্তি কমিটির সঙ্গে
0daaa3ce7f	b618b	শেষ গ্র্যান্ড অ্যাডমিরাল ছিলেন
0dab40c49d	09f0d	নাজিম আবারও
0dab558246	745b7	ম্যাচ ড্র হলে
0dabb0c868	693cb	গাড়ি ছেড়ে দিয়েছে
0dabbcaaf2	6da0a	চট্টগ্রামের সাবেক মেয়র
0dabdab6bf	0606d	সংখ্যা দাঁড়ায় ১৭টি
0dabedabdc	943de	তেমন আগ্রহ না থাকলেও
0dac73b2f9	880ae	দর্শকপ্রিয়তা অর্জন করেছিলেন তিনি
0dacaa6bb5	baa02	অতি মাত্রায় নির্লজ্জ না হলে
0dacd70c0a	ad050	সাপটা বেরিয়েছিল
0dace362a5	860f4	তিনি তাজ্জব
0dacf3eb8f	9c8dd	নারীদের রাজনৈতিক
0dacfb25ae	35ef3	যে কেউ নেতৃত্বে
0dad265b28	84145	একই মুখে
0dad343f89	91223	সুপ্ত অবস্থায়
0daddb5262	52578	জেনারেটর যখন চলে তখন পুরা বিল্ডিং থরথর করে কাঁপে।
0dae325547	2aecc	অবশিষ্ট হুইস্কি ও জল ঢেলে ফেলল
0daedef2fb	72649	গাড়ি দু'টিতে
0daee80042	a06a1	এই তারকাকে
0daf042089	2556b	১৮ দলের নেতারা
0daf6c0bbe	d9081	বার্সেলোনায় উরুর চোট থেকে
0daf8d658f	09b32	সাত-আট কিলোমিটার পথ বাসে
0daf952a3d	fda1a	তাঁহার গল্পের ভাণ্ডার
0dafa3b8dc	420df	একটি গুরুত্বপূর্ণ পদক্ষেপ
0dafb63abe	8edea	ফ্রেশ জুসার ও সাধারণ জুসার
0daff4eb06	195f7	এখন আমাদের
0db01bea4d	6973e	ওসি ফরহাদ বলেন
0db0941819	1b359	বিকল্পধারার কর্মী সমাবেশে
0db116c97c	e7230	আছে তাই
0db173f064	37d7e	১৯৭১ সালে ২৪৫০
0db189e5c4	3faff	বিনা প্রতিদ্বন্দ্বিতায় নির্বাচিত হন প্রার্থীরা
0db1dc4a98	2ac82	ব্যবহারের জন্য নয়
0db1fabd1f	52f27	বিশেষ প্রয়োজন নাই
0db259ac91	d0c70	স্বামী-শ্বশুরের নির্মম অত্যাচারে
0db29aee16	b8bba	নানা হজ্বে
0db34f32f5	590d0	চার দশকের ক্যারিয়ারে
0db3911791	c463d	সইতে হচ্ছে
0db3c229ca	60b9d	মানুষই বড় কথা
